district_id,theils_H_race,theils_H_frl,theils_race_cat,theils_frl_cat
4809280,0.011924511845258603,0.01522491839594145,low,low
1200060,0.005604824740918146,0.012506314067256052,low,low
1300180,0,0,low,low
3002730,0.03812413959055734,0.013455104621374994,low,low
4101710,0.023895750437386138,0.02312551396527412,low,low
0603610,0.10195827630798396,0.024995144963405103,mid-low,low
0603630,0.06201107640491511,0.09488004017595407,mid-low,mid-low
2904140,0.05540219343142853,0.008914593409222526,mid-low,low
3802240,0,NA,low,NA
4202910,0.04788282845225071,0.027830465424529518,low,low
0502700,0.01332522250035533,0.00589450915455454,low,low
2003720,0.027876742001376707,0.001963092807972408,low,low
2603810,0.017004239398036265,0.010145379576534396,low,low
1300210,0.008294610114277113,0.02060090034377673,low,low
0100270,0.0843948053473579,0.10202376921345231,mid-low,mid-low
0603690,0.031489393516599365,0.007683109860623511,low,low
3603840,0.01498947014816218,0.001693687548943393,low,low
4202970,0.014792084651523232,0.009145790766214178,low,low
5500720,0.008909189600327421,0.0036380790583935545,low,low
3603870,0.016575364640941042,0.013249291908326476,low,low
2800540,0.004238934842185301,0.0031990566261561435,low,low
4003510,0.01918483038338929,0.004874888020234587,low,low
1704920,0.007533157441931226,0.002819351686667819,low,low
1904200,0.024123637361809645,0.002958463296316405,low,low
2100210,0.013070337681437642,0.0035528081162408015,low,low
0603720,0,0,low,low
2904170,0.041806818891855675,0.0051254235500693525,low,low
0603750,0.009389024826072866,0.0016401143598950014,low,low
4809300,0.013094582220904398,0.01432562629051307,low,low
3603930,0.01014798193412803,0.010748363970568392,low,low
4809330,0,0,low,low
0401050,0.03507363330725824,0.12192413550968048,low,mid-low
4604680,0.018471539126958238,0.004791722020230514,low,low
2400090,0.2918129964808349,0.1061841554837878,high,mid-low
2400120,0.17850217176400304,0.0867860261382807,mid-high,mid-low
3103440,0.006363324643254085,4.863256964768298e-7,low,low
4809360,0.008415709863699293,0.014385250654434476,low,low
4101800,0.012996062075488547,0.011795201087893763,low,low
4203000,0.007897150416719961,0.007628263045808494,low,low
2302820,0.01953041870009103,0.09699258214156288,low,mid-low
2603870,0.00588407479095641,0.0159554689983687,low,low
5500780,0.018847625968328372,0.013607665161963116,low,low
2603960,0,0,low,low
2603900,0.008903613080336143,0.04334201567149364,low,low
0603780,0,0,low,low
4809390,0.018342272427854,0.013854254397258505,low,low
1300240,0.006437095574164364,0.008759796260181562,low,low
4101830,0.016190521692457615,0.0035758047323823715,low,low
4003540,0,0,low,low
3100067,0.021499668616135274,2.303727669318665e-5,low,low
0603840,0.01728694256382851,0.008512522685160806,low,low
1704950,0,0,low,low
4809410,0.016868159358298718,0.0042987864218433855,low,low
2302850,0,0,low,low
5500810,0.009625781326752049,0.025562082494586556,low,low
2603990,0,0,low,low
2009450,0.011560385296468951,0.015122845146728089,low,low
4809450,0.0079718116841106,0.004714871414523123,low,low
3904353,0.005474098123909801,0,low,low
0100300,0.025414979792229033,0.45974175554732066,low,high
5400030,0.05492204598083458,0.009400024920246419,mid-low,low
2100240,0,0,low,low
2100270,0.007169789759905986,0.005225752596849493,low,low
2604020,0.019688146340452267,2.8815681363256917e-4,low,low
3603960,0.008928042598591918,8.039315623541575e-5,low,low
0900150,0,0,low,low
3416470,0.006155152739659119,0.0048969347941086525,low,low
2000012,0.1903470612200026,0.04618152784847459,mid-high,low
3800060,0.04521729662589258,7.236787260755253e-5,low,low
3904520,0.02336438784364606,NA,low,NA
2703660,0.0030906294401246595,0.008903966890178323,low,low
5500840,0.05570436761309307,0.0015596147794988305,mid-low,low
4003570,0.00933505091965234,0.0011602474188792547,low,low
2502310,0.03221771025494231,0.01776709746060723,low,low
3301620,0,0,low,low
2703690,0.02447285352151012,0.0017310615654847104,low,low
4501080,0.00922917312764358,0,low,low
1800330,0.013575029936083864,4.8778746756070033e-4,low,low
5000445,0.014392351308314228,0.030082891571509923,low,low
2100300,0.02389338969309559,0.023638448779364225,low,low
4400030,0.005299060548510984,0.011740439904854377,low,low
1705050,0.0736963265255659,0.10788360656283556,mid-low,mid-low
3301650,0.012057770776026598,0.014892926916601275,low,low
3401170,0.006134995055531975,0.0013904164176476415,low,low
5500870,0.04445634703839689,0.007872351689666273,low,low
1300290,0.01238854429473424,0.016487528050350805,low,low
0604020,0.024516363616769156,0.058201373564584956,low,mid-low
5000390,0,0,low,low
1705160,0,0,low,low
1800360,0.06906539872761991,0.06276547983525818,mid-low,mid-low
4003630,0.011350940892617617,0.092606917548765,low,mid-low
4700153,0.022880262996266918,0.013685928449523125,low,low
4809540,0,0,low,low
3301680,0,0,low,low
0502730,0.02433954555613448,0,low,low
1705190,0,0,low,low
1300330,0.0448646472855097,0.01986046383737933,low,low
2003780,0.009459929424310476,0.002475100166696845,low,low
3002820,0,0,low,low
1600180,0.010609337331501014,4.4624254772063855e-4,low,low
0604080,0.01863879532246299,0.022536857429020625,low,low
0604110,0.023622651471314784,0.0072190068046195,low,low
4809570,0.0778801438166241,0.0713441082438177,mid-low,mid-low
3603990,0.032151196955108624,0.028033747838459567,low,low
3904630,0.0036643145074871787,NA,low,NA
1705220,0.01470332665575157,0.014532027364579815,low,low
1800390,0.013597217370908497,0.00821492388491602,low,low
0500019,0.01654045064337012,0.029106420972038475,low,low
3604050,0.029651784557197993,0.0011646436892643359,low,low
2604170,0.006490889128989238,0.0013240759323869338,low,low
2100330,0.02421750317469527,0.004096094411324209,low,low
5100330,0.053055406286635846,0.03255004135985471,mid-low,low
3904576,0.0356620051427022,NA,low,NA
3301710,0,0,low,low
4003660,0.015350216131458014,8.402671346333137e-4,low,low
2600005,0.026633848672320985,0.03181715377353206,low,low
3103540,0.015703162677540343,4.5740897117575524e-4,low,low
5300380,0.03929511508292256,0.00824219066795832,low,low
2703750,0.01603742059807943,0.008974736415114603,low,low
1800420,0.005761940284076633,0.0549886519809675,low,mid-low
0502790,0.021408662790294856,0.019240534470030764,low,low
1904380,0.007341940266794844,0.00115685862741427,low,low
2003810,0.003154158252771666,3.1918521760902774e-4,low,low
1200090,0.07735654630710305,0.08797935624251185,mid-low,mid-low
4809630,0.004264742308051603,0.006308855146056514,low,low
2604260,0.0567563896370116,0.14597991897202275,mid-low,mid-low
3401230,0,0,low,low
0502820,0.011371658566513744,0.0024833621214498205,low,low
3604080,0.006183340025801244,0.010662865274217287,low,low
2800570,0.007147138122033237,0.1981423220718423,low,mid-high
3904354,0.00864051983546068,NA,low,NA
3100090,0.010074438849155324,0.002274799179037151,low,low
5500900,0.06362620842013308,0.004842189241312558,mid-low,low
0802400,0.009923535037019558,0.010574965621263912,low,low
2904500,0.0030740303582387943,4.163347019218916e-4,low,low
3401260,0.01637466220747592,0.008466720475026054,low,low
3604110,0.014043906106480882,0.022800005263197056,low,low
0604200,0,0,low,low
1904440,0.0382332702682189,0.011970142951917196,low,low
3802380,0.04316937519894735,0.018111280070174037,low,low
3401290,0,0,low,low
1700010,0.02464753105815191,0.014342414815594638,low,low
3904355,0.015313650425874844,NA,low,NA
3604140,0.009810011238237293,0.0025872245364554213,low,low
2604290,0.012275022820190228,0.012615753357472856,low,low
2302950,0,0,low,low
1600240,0.048874843844033344,0.006270013432799138,low,low
2604320,0.015169340954602562,0.02902396531365721,low,low
3003000,0,0,low,low
0604230,0.007582828260559859,0.0035101253775492564,low,low
4003690,0,0,low,low
0500032,0.0042133375121778515,4.065730610468144e-4,low,low
0604260,0.010118295149352323,0.047082330711349506,low,low
1705310,0.045123353877287074,0.0010460245147317167,low,low
3103600,0.028592739792621454,0.023586478873796137,low,low
4501110,0.11827584916564693,0.30679475307006443,mid-low,high
3700330,0.06711915351714175,0.5225278291818631,mid-low,high
4809670,0.09384529885079596,0.16160523188293513,mid-low,mid-high
0604290,0.01109371795712642,0.014857385695951299,low,low
2200180,0.1289881058486128,0.029214383455296842,mid-low,low
4003750,0.007012074582001686,0.005735096603406097,low,low
4203120,0.01398247350222918,8.320324988953503e-4,low,low
0401080,0,0,low,low
5500960,0.017164545101042705,0.020492070162636426,low,low
4900060,0.024492913563440535,0.015666494020321664,low,low
2604350,0,0,low,low
3904642,0.010932952760444231,4.0071154463870674e-4,low,low
3604200,0.05319702137560173,0.004650190990255792,mid-low,low
3904724,0.022253714917830618,NA,low,NA
3003090,0,0,low,low
2604440,0.0042918340305618365,3.36230071497013e-6,low,low
4101920,0.10063651249367137,0.08694744112058143,mid-low,mid-low
2703870,0.0068633555912681905,0.005699052279992429,low,low
4809690,0.012538926834868543,3.1039610625016986e-5,low,low
2502400,0.006817950727396978,6.051453359502997e-4,low,low
4203180,0.014094716858467466,0.012121590416189645,low,low
3619950,0.0799180637786249,0.07003689100807652,mid-low,mid-low
3910017,0.01209323526753271,NA,low,NA
1904560,0.017326285614684384,1.4443721463233255e-4,low,low
4700180,0.10754945652484689,0.04421678754048236,mid-low,low
5100360,0.03576174815126556,0.15618086556584612,low,mid-high
2604470,0.009172166061614582,0.003550606027135236,low,low
3301740,0.007776585829506929,0.020070246549501236,low,low
3401320,0,0,low,low
0502880,0.014086949088759735,0.007542581291708142,low,low
1800450,0.003910551589274578,0.013836161542032897,low,low
1705460,0.07041223474088347,0.01689289057010349,mid-low,low
2604500,0.002283422692857678,0.0014164613179989442,low,low
1705430,0.007903466274993925,0.004297224259746457,low,low
5511550,0.037355142064770745,0.002705961666985184,low,low
2100360,0.0024543380084940873,7.928383225602279e-4,low,low
3604290,0.024031953426309354,0.0015248847118757682,low,low
4809720,0.01528798587711379,0.027483235567666166,low,low
4003810,0.025144225375427202,0.0027831547602342583,low,low
2502430,0.01804387499885145,0.004971695868721074,low,low
3802530,0.10713637144543399,0,mid-low,low
2604530,0.008831069254146126,0.012629602606758548,low,low
3500180,0.017867479558275154,0,low,low
3604350,0,0,low,low
3806210,0.028360539723571502,1.2106142997434782e-7,low,low
4003840,0.15735281185055994,0.014755453759223408,mid-high,low
3003270,0.12897751313473158,0.00505459479649382,mid-low,low
3003290,0.01228735639158892,0.004873882286099962,low,low
3003330,0,0,low,low
2700105,0.0034734623927124442,0.007152352246195288,low,low
2904530,0.039397455176316966,9.870529218795597e-4,low,low
2100390,0.07861047784699207,0.016565022757968673,mid-low,low
0604350,0,0,low,low
3904357,0.019660850316770836,NA,low,NA
2604620,0.008084891837191634,0.011764728003496639,low,low
3904727,0.0038038787793413568,NA,low,NA
4605610,0.012871171599898205,0.006717926136611629,low,low
2003900,0.021639703678875123,0.009764554473187694,low,low
1904620,0.041794481718758304,0.001578587694233139,low,low
2704050,0.00782068610995241,0.011189024367503728,low,low
1705580,0,0,low,low
4203210,0.013972313770988877,0.033367923107088734,low,low
3904358,0.004701192399629702,NA,low,NA
4203240,0.02360674579017441,0.03633932973466232,low,low
0604500,0,0,low,low
2904590,0,0,low,low
3401350,0.01641849665689764,0.01016065268166485,low,low
5500990,0.004982617098646178,0.0017989531607901941,low,low
1705610,0.024955223256056643,0.028281792491795698,low,low
1705640,0.0038995673050303283,0.002030847623883181,low,low
3604370,0,0,low,low
3904359,0.013039183663884221,NA,low,NA
1904650,0.001716083841978986,0.01749393090281556,low,low
2604650,0.009351975883035405,0.0024782216075153285,low,low
2100420,0.005074462977478552,0.00150376733336003,low,low
4809750,0,0,low,low
3103810,0.015148981446780984,0.06109143058203084,low,mid-low
5300390,0.07671574432009638,0.11447305215702198,mid-low,mid-low
0604380,0.014226660022694751,0.011609596360943006,low,low
0604440,0.038206139963742655,0.05771796757267252,low,mid-low
2502460,0.014701623259128674,0.004650084869785701,low,low
5300420,0.03879312911594334,0.04530075558016501,low,low
3401380,0.010903180569920212,2.771272895608151e-4,low,low
3604410,0.006313623175688874,0.0253205291304142,low,low
3619020,0.012012267576435965,0.014948707526939971,low,low
5008246,0,0,low,low
4700210,0,0,low,low
4809780,0.01526194868265847,0.02688997704692133,low,low
4809810,0.018402099483638707,0.014989757438704199,low,low
1705760,0.15258003864594907,0.08952669753100417,mid-high,mid-low
4203300,0.02337698342367075,0.00583189049761784,low,low
3401410,0,0,low,low
1904680,0.009104408147747343,5.0948417368085745e-5,low,low
2502490,0.009525510904111686,0.008805945383904758,low,low
5501020,0.023302528129454183,0.006937935912065212,low,low
0604530,0.02412226765711326,0.06410759885010464,low,mid-low
2003870,0.007628685494153522,5.118544081778892e-5,low,low
5501050,0.020373618630946565,0.023424824022375397,low,low
5501080,0.016802607259855683,0.004048464203716552,low,low
3904361,0.009154005087639524,NA,low,NA
3003420,0.09906694149355155,0.0035290569591553004,mid-low,low
3003450,0,0,low,low
2904620,0.004675348050825139,0.01155701652199525,low,low
4809860,0.03479336465498164,0.07984671872080809,low,mid-low
1705790,0.03251049662546026,0.02357276660910744,low,low
3401440,0.005631926228420186,0.03920191023103312,low,low
1705820,0.03764466737017664,0.004437016541063713,low,low
2704440,0.029204554107594757,0.03264098395393548,low,low
3604530,0.023803562974729946,0.004104754364809301,low,low
4809870,0.011545163722126882,0.001786968229105642,low,low
1300360,0.004703661179810869,0.008422688599964331,low,low
4899130,1.8067290686601595e-4,0.0067962630807123035,low,low
4101980,0.052493693762214626,0.08711535692093823,mid-low,mid-low
2604740,0.008108292361158584,0.021806489463368453,low,low
5300450,0,0,low,low
0604620,0.007468535089142153,0.018058471029301415,low,low
4809980,0,0,low,low
3904807,0.008487853604994912,NA,low,NA
1705880,0.003401399267127791,3.153990793273509e-4,low,low
1904740,0,0,low,low
4606240,0.007834707728500414,0,low,low
0802430,0.007344451124247784,0.02147574433986045,low,low
0604650,0.0034331324873774715,0.0030807798393985048,low,low
4003930,0.011088892565469438,0.003922374825688921,low,low
3103990,0.01895141630469345,0.012221254122361212,low,low
4203330,0.03525496996638583,0.02637480534968909,low,low
1705910,0.0047042004221768165,4.454175076291532e-5,low,low
2704470,0.013471307623720903,0.002551080825958958,low,low
0400212,0.01050735916834627,0.00883735824890397,low,low
2604800,0.011245090106123427,0.005167795971243034,low,low
4203390,0.03748364630756285,0.010960096534778203,low,low
3904892,0.013287912762314235,NA,low,NA
1705950,0.02406751674168559,9.396821438041355e-5,low,low
2800600,0.31961909572921704,0,high,low
1904830,0.022812029277734687,0.007409327113640126,low,low
1800480,0.019369415437124247,0.035162934492474374,low,low
1705970,0,0,low,low
4700240,0.03708211265999429,0.007591718711023147,low,low
2604830,0.025131351007042776,0.06339207577248708,low,mid-low
3003480,0,NA,low,NA
0502960,0.02724335701191575,0.030027003406784332,low,low
5501110,0.02986196927484046,0.023595799441710242,low,low
0503060,0.03868475167596134,0.04124917943600645,low,low
4203360,0.02455078515444078,0.026745435514275013,low,low
2604950,0.030620049005901574,0.020622191162368846,low,low
3904360,0.015149370143307686,0,low,low
2100480,0.012904661206247333,0.003928518628777426,low,low
4606360,0.023747394632486717,0.016832056111919572,low,low
3401500,0.00782150840598862,0.013939907783512175,low,low
0503090,0.04062288053698835,0.00716391952549835,low,low
0200020,0.21473934295171973,NA,mid-high,NA
4501170,0.07905929056465617,0.356338445216123,mid-low,high
5400060,0.03343844861568203,0.025209742625913103,low,low
3401530,0.01784966425574986,0.005381706655541998,low,low
1706000,0.18337788957611748,0.006738485849483006,mid-high,low
