district_id,school,enroll_d,frl_enroll_d,pct_frl
2915480,29,14396,9462,0.657
2915510,2,342,336,0.982
2915600,10,5622,1800,0.32
2915630,2,63,57,0.905
2915660,2,210,48,0.229
2916140,2,482,252,0.523
2916190,16,8706,3837,0.441
2916200,2,140,38,0.271
2916230,5,1121,213,0.19
2916290,7,2418,2397,0.991
2916350,16,7779,4630,0.595
2916380,5,1136,568,0.5
2916400,32,14092,13996,0.993
2916450,9,3557,555,0.156
2916470,1,160,37,0.231
2916500,5,1933,1860,0.962
2916530,2,120,30,0.25
2916590,2,358,65,0.182
2916620,1,38,35,0.921
2916660,2,234,92,0.393
2916710,2,231,146,0.632
2916740,4,2467,990,0.401
2916770,8,5846,417,0.071
2916830,4,1879,447,0.238
2916860,2,223,150,0.673
2916920,2,325,206,0.634
2916950,2,307,119,0.388
2917000,1,473,373,0.789
2917820,8,4382,279,0.064
2917850,4,1205,600,0.498
2917880,2,601,248,0.413
2917910,1,42,16,0.381
2917970,2,524,59,0.113
2918220,3,1077,238,0.221
2918240,3,957,526,0.55
2918270,5,4502,2631,0.584
2918300,26,17844,3032,0.17
2918330,1,109,106,0.972
2918360,3,324,138,0.426
2918420,2,170,37,0.218
2918450,3,224,105,0.469
2918460,2,916,374,0.408
2918480,3,989,478,0.483
2918510,3,311,125,0.402
2918540,18,12427,2212,0.178
2918600,2,816,810,0.993
2918670,2,486,200,0.412
2918690,10,7402,646,0.087
2919080,2,625,241,0.386
2919140,3,300,154,0.513
2919170,5,2397,467,0.195
2919200,1,332,167,0.503
2919230,2,767,62,0.081
2919260,3,715,457,0.639
2919350,3,810,502,0.62
2919380,2,331,325,0.982
2919410,3,1210,405,0.335
2919840,2,184,102,0.554
2919890,2,927,921,0.994
2919920,2,63,57,0.905
2919950,1,55,40,0.727
2919980,3,622,308,0.495
2920010,4,1407,463,0.329
2920050,3,660,245,0.371
2920160,3,558,281,0.504
2920280,2,197,70,0.355
2920310,3,737,407,0.552
2920340,1,51,28,0.549
2920370,2,122,116,0.951
2920410,6,2552,1051,0.412
2920430,5,3035,1166,0.384
2920490,4,1374,410,0.298
2920550,2,548,201,0.367
2920610,10,3580,2478,0.692
2920640,2,238,88,0.37
2920670,18,10162,2339,0.23
2920700,2,503,277,0.551
2920750,2,155,85,0.548
2920810,5,2439,2066,0.847
2920820,2,168,61,0.363
2920840,1,71,68,0.958
2920940,2,666,345,0.518
2921000,2,622,346,0.556
2921030,1,36,7,0.194
2921060,1,22,9,0.409
2921100,6,2206,1196,0.542
2921120,5,2337,1328,0.568
2921150,1,75,42,0.56
2921180,1,37,18,0.486
2921210,3,734,204,0.278
2921330,4,1160,369,0.318
2921360,2,86,39,0.453
2921420,2,299,293,0.98
2921480,3,281,68,0.242
2921510,3,1591,831,0.522
2921540,4,1220,753,0.617
2921600,4,1426,642,0.45
2921660,2,218,81,0.372
2921690,2,223,64,0.287
2921720,2,385,212,0.551
2921750,3,625,391,0.626
2921810,9,4846,2493,0.514
2921840,5,2426,1210,0.499
2921875,2,706,216,0.306
2921880,2,95,89,0.937
2921940,2,438,173,0.395
2921960,3,500,187,0.374
2922110,1,23,12,0.522
2922140,2,408,240,0.588
2922470,2,73,39,0.534
2922500,3,298,155,0.52
2922530,10,NA,1820,NA
2922560,2,210,101,0.481
2922620,2,154,52,0.338
2922710,3,306,92,0.301
2922740,4,1023,421,0.412
2922770,2,227,97,0.427
2922800,33,19875,8075,0.406
2922830,4,570,126,0.221
2922860,2,350,86,0.246
2922890,10,6039,2288,0.379
2922920,2,173,77,0.445
2922950,2,332,178,0.536
2922980,2,220,133,0.605
2923010,4,1945,514,0.264
2923040,1,140,100,0.714
2923070,2,352,97,0.276
2923100,4,1989,714,0.359
2923130,2,322,172,0.534
2923160,5,2318,505,0.218
2923190,1,144,3,0.021
2923220,2,276,123,0.446
2923250,2,110,29,0.264
2923270,2,545,294,0.539
2923310,2,196,88,0.449
2923340,4,1831,821,0.448
2923370,1,39,28,0.718
2923400,2,114,108,0.947
2923430,8,6053,1706,0.282
2923460,9,3076,1381,0.449
2923490,3,1174,361,0.307
2923530,3,411,154,0.375
2923550,18,11991,2723,0.227
2923580,28,16975,1764,0.104
2923640,3,530,282,0.532
2923670,2,201,195,0.97
2923700,10,5934,1713,0.289
2923730,11,6432,1885,0.293
2923760,2,214,208,0.972
2923790,1,115,50,0.435
2924530,4,2179,935,0.429
2924690,1,117,114,0.974
2925080,1,166,81,0.488
2925110,3,721,277,0.384
2925140,2,435,176,0.405
2925170,2,232,97,0.418
2925210,2,560,231,0.412
2925230,6,4273,914,0.214
2925290,3,652,168,0.258
2925330,5,2191,248,0.113
2925350,3,753,430,0.571
2925410,3,427,191,0.447
2925450,9,5270,4006,0.76
2925500,4,2000,1988,0.994
2925530,2,152,72,0.474
2925590,2,360,111,0.308
2925620,2,622,358,0.576
2925640,3,650,301,0.463
2925650,3,772,437,0.566
2925710,3,797,244,0.306
2926040,1,136,107,0.787
2926070,17,8037,3666,0.456
2926160,5,1833,1006,0.549
2926190,1,92,50,0.543
2926220,8,5220,1863,0.357
2926310,2,365,174,0.477
2926370,1,362,215,0.594
2926400,2,260,169,0.65
2926430,2,479,343,0.716
2926480,4,1521,691,0.454
2926490,2,86,64,0.744
2926550,1,124,121,0.976
2926580,1,127,92,0.724
2926610,2,180,101,0.561
2926640,9,6193,6166,0.996
2926670,13,5327,5288,0.993
2926760,10,3134,1323,0.422
2926790,2,347,101,0.291
2926850,30,20925,2405,0.115
2926890,6,4176,995,0.238
2926940,1,47,28,0.596
2926970,3,630,131,0.208
2927060,21,10510,7079,0.674
2927090,4,1425,666,0.467
2927330,1,69,7,0.101
2927450,1,68,65,0.956
2927520,2,459,162,0.353
2927540,2,719,495,0.688
2927570,7,2344,557,0.238
2927600,2,195,189,0.969
2927630,5,2059,928,0.451
2927660,2,573,232,0.405
2927830,9,5014,2848,0.568
2927870,3,690,681,0.987
2927900,5,1521,692,0.455
2927930,3,713,472,0.662
2928080,1,51,17,0.333
2928110,3,706,353,0.5
2928140,2,298,79,0.265
2928170,2,175,84,0.48
2928200,1,134,118,0.881
2928260,7,3372,3092,0.917
2928290,2,442,141,0.319
2928360,2,365,359,0.984
2928380,2,557,188,0.338
2928410,5,2581,338,0.131
2928430,4,782,182,0.233
2928470,2,295,210,0.712
2928530,3,594,585,0.985
2928560,4,1948,294,0.151
2928590,2,455,298,0.655
2928620,2,247,241,0.976
2928680,2,197,121,0.614
2928710,3,796,447,0.562
2928740,4,784,438,0.559
2928770,1,28,25,0.893
2928800,3,672,243,0.362
2928860,52,22644,10083,0.445
2928920,11,4835,1456,0.301
2928950,21,17158,2449,0.143
2929100,4,2112,1072,0.508
2929130,2,273,46,0.168
2929170,4,2051,1000,0.488
2929250,3,1722,930,0.54
2929280,63,18746,18557,0.99
2929340,2,347,129,0.372
2929370,4,1808,565,0.312
2929430,3,969,298,0.308
2929490,2,271,79,0.292
2929520,5,1020,553,0.542
2929580,2,415,204,0.492
2929610,2,826,820,0.993
2929640,4,1383,459,0.332
2929670,1,120,22,0.183
2929700,3,442,143,0.324
2929730,1,116,113,0.974
2929760,4,2064,777,0.376
2929810,2,462,216,0.468
2929820,1,335,125,0.373
2929850,1,49,23,0.469
2929880,2,388,149,0.384
2929910,1,133,88,0.662
2929940,2,348,121,0.348
2930270,2,727,424,0.583
2930300,2,143,54,0.378
2930330,3,598,237,0.396
2930360,3,1119,479,0.428
2930390,2,186,71,0.382
2930420,3,1392,821,0.59
2930450,11,6890,1661,0.241
2930510,2,199,83,0.417
2930520,4,847,833,0.983
2930570,5,3162,1088,0.344
2930600,2,148,34,0.23
2930690,3,765,188,0.246
2930720,2,396,58,0.146
2930750,2,543,312,0.575
2930780,2,584,224,0.384
2930810,2,348,303,0.871
2930840,4,1304,725,0.556
2930870,3,491,165,0.336
2930900,2,221,97,0.439
2930990,2,284,121,0.426
2931020,6,3398,1214,0.357
2931050,6,3097,1295,0.418
2931070,4,1262,1250,0.99
2931110,10,3776,798,0.211
2931140,4,827,815,0.985
2931230,1,104,101,0.971
2931440,9,6133,2249,0.367
2931460,2,374,213,0.57
2931500,11,4663,1746,0.374
2931530,9,4486,408,0.091
2931560,2,419,123,0.294
2931620,2,340,180,0.529
2931650,20,17019,1770,0.104
2931680,4,2651,1267,0.478
2931710,2,549,84,0.153
2931800,2,444,108,0.243
2931830,2,768,171,0.223
2931860,3,588,227,0.386
2931890,1,135,73,0.541
2931920,2,316,195,0.617
2931950,2,452,279,0.617
2932010,9,4635,1761,0.38
2932070,3,1287,793,0.616
2932100,5,2970,883,0.297
2932110,2,706,220,0.312
2932190,4,1600,518,0.324
2932220,2,492,373,0.758
2932250,2,133,41,0.308
2932300,2,270,140,0.519
2932310,5,1703,688,0.404
2932490,2,210,204,0.971
3100002,3,677,298,0.44
3100003,3,286,42,0.147
3100004,3,431,174,0.404
3100006,3,717,355,0.495
3100008,2,438,208,0.475
3100010,2,258,76,0.295
3100011,5,896,325,0.363
3100012,2,192,72,0.375
3100015,3,286,117,0.409
3100016,19,9829,6009,0.611
3100018,3,243,55,0.226
3100021,5,2180,439,0.201
3100022,12,3834,1993,0.52
3100023,2,267,138,0.517
3100024,2,347,83,0.239
3100025,2,454,128,0.282
3100029,3,410,175,0.427
3100034,3,1062,229,0.216
3100041,2,354,96,0.271
3100046,1,35,3,0.086
3100047,1,11,3,0.273
3100051,1,14,3,0.214
3100059,1,191,3,0.016
3100065,2,274,120,0.438
3100066,2,251,101,0.402
3100067,3,145,108,0.745
3100070,2,385,79,0.205
3100071,1,230,150,0.652
3100072,2,147,64,0.435
3100073,2,194,69,0.356
3100076,2,193,79,0.409
3100077,3,285,144,0.505
3100080,2,357,131,0.367
3100082,2,187,66,0.353
3100085,2,724,238,0.329
3100088,4,2500,250,0.1
3100089,2,323,139,0.43
3100090,2,345,162,0.47
3100091,2,307,96,0.313
3100095,5,2120,1181,0.557
3100096,2,250,69,0.276
3100097,3,393,240,0.611
3100098,6,2004,763,0.381
3100099,2,473,177,0.374
3100105,2,481,312,0.649
3100109,2,357,174,0.487
3100110,2,228,120,0.526
3100111,2,176,55,0.312
3100112,4,905,275,0.304
3100114,2,579,156,0.269
3100115,3,599,141,0.235
3100116,2,451,67,0.149
3100117,2,361,89,0.247
3100118,3,604,204,0.338
3100120,2,310,131,0.423
3100121,2,449,78,0.174
3100122,8,695,308,0.443
3100123,2,236,72,0.305
3100124,4,178,58,0.326
3100125,2,239,60,0.251
3100129,2,437,131,0.3
3100130,3,366,108,0.295
3100132,2,425,138,0.325
3100133,3,166,28,0.169
3100134,3,236,94,0.398
3100140,2,187,83,0.444
3100141,3,235,88,0.374
3100157,2,444,96,0.216
3100163,2,614,245,0.399
3100165,3,1039,335,0.322
3100170,4,562,435,0.774
3100172,3,437,188,0.43
3100176,4,507,214,0.422
3100177,1,40,3,0.075
3100178,2,291,133,0.457
3100179,3,305,90,0.295
3100183,3,271,79,0.292
3100184,4,248,113,0.456
3100185,3,319,159,0.498
3100187,4,336,181,0.539
3100189,2,401,114,0.284
3101992,2,502,94,0.187
3102770,3,1000,215,0.215
3102790,4,421,175,0.416
3102820,3,641,153,0.239
3102880,2,146,62,0.425
3102910,5,1358,638,0.47
3103060,2,181,81,0.448
3103090,2,349,173,0.496
3103120,2,121,61,0.504
3103130,2,710,134,0.189
3103210,2,122,6,0.049
3103330,4,1038,250,0.241
3103360,4,1230,343,0.279
3103420,2,313,89,0.284
3103440,2,313,210,0.671
3103540,2,528,85,0.161
3103600,6,2044,887,0.434
3103810,20,9485,3309,0.349
3103990,6,3900,369,0.095
3104020,2,248,107,0.431
3104100,6,2265,608,0.268
3104140,2,274,107,0.391
3104200,2,307,74,0.241
3104290,2,174,69,0.397
3104640,2,309,105,0.34
3104870,2,470,169,0.36
3104920,3,782,291,0.372
3104950,5,734,108,0.147
3104980,4,981,312,0.318
3105010,2,132,40,0.303
3105160,2,238,72,0.303
3105280,3,159,80,0.503
3105340,8,4094,2227,0.544
3105460,4,936,466,0.498
3105520,2,177,83,0.469
3105550,2,281,87,0.31
3105630,2,338,88,0.26
3105910,2,248,86,0.347
3105970,2,426,137,0.322
3109120,2,141,74,0.525
3119560,3,617,617,1
3162950,2,495,189,0.382
3169840,2,237,70,0.295
3170020,2,128,95,0.742
3170050,2,198,80,0.404
3170110,20,11094,960,0.087
3170140,2,363,127,0.35
3170220,2,212,69,0.325
3170440,3,914,464,0.508
3170530,4,886,351,0.396
3170650,2,796,134,0.168
3170710,12,5017,2827,0.563
3170800,2,231,66,0.286
3170980,2,565,267,0.473
3171010,2,245,46,0.188
3171100,3,841,332,0.395
3171220,10,6339,490,0.077
3171370,2,188,19,0.101
3171520,2,401,166,0.414
3171550,3,231,222,0.961
3171580,7,3686,2265,0.614
3171610,4,204,102,0.5
3171730,2,394,136,0.345
3171820,2,526,131,0.249
3171940,4,1021,362,0.355
3172000,2,441,152,0.345
3172150,3,292,43,0.147
3172210,2,152,104,0.684
3172335,2,352,104,0.295
3172390,14,6177,2147,0.348
3172420,2,272,75,0.276
3172480,2,89,42,0.472
3172570,2,398,165,0.415
3172720,2,270,60,0.222
3172780,2,171,95,0.556
3172810,7,3190,1933,0.606
3172840,60,41732,17836,0.427
3172910,2,112,56,0.5
3172990,2,266,54,0.203
3173050,3,681,111,0.163
3173090,2,356,165,0.463
3173120,2,74,45,0.608
3173210,2,282,118,0.418
3173230,4,538,300,0.558
3173290,2,626,98,0.157
3173440,2,189,65,0.344
3173470,4,1387,461,0.332
3173500,2,251,81,0.323
3173560,2,57,6,0.105
3173590,2,286,96,0.336
3173600,2,210,84,0.4
3173660,2,209,92,0.44
3173710,2,820,177,0.216
3173740,34,23762,5919,0.249
3173800,3,161,145,0.901
3173830,4,848,266,0.314
3173890,2,633,256,0.404
3174040,3,175,76,0.434
3174160,4,1449,664,0.458
3174200,2,698,188,0.269
3174220,3,364,168,0.462
3174340,2,193,82,0.425
3174370,2,182,145,0.797
3174430,11,4471,1729,0.387
3174580,5,1444,299,0.207
3174640,2,409,134,0.328
3174760,2,870,388,0.446
3174820,88,51623,35462,0.687
3174850,2,807,361,0.447
3174940,2,567,204,0.36
3175000,3,234,56,0.239
3175030,2,178,43,0.242
3175060,2,283,117,0.413
3175210,2,660,121,0.183
3175270,22,12008,2596,0.216
3175330,2,281,170,0.605
3175360,2,195,89,0.456
3175390,2,417,178,0.427
3175510,2,694,152,0.219
3175570,2,344,144,0.419
3175630,4,1156,227,0.196
3175660,4,1480,602,0.407
3175690,2,308,92,0.299
3175770,3,451,62,0.137
3175810,2,161,58,0.36
3175900,8,3304,1715,0.519
3175930,2,276,98,0.355
3175960,2,395,126,0.319
3175990,2,271,123,0.454
3176170,2,242,109,0.45
3176380,2,90,44,0.489
3176400,3,258,258,1
3176410,2,175,60,0.343
3176450,8,1989,862,0.433
3176470,8,3416,1996,0.584
3176560,3,1520,303,0.199
3176590,3,401,61,0.152
3176620,2,269,92,0.342
3176650,2,164,18,0.11
3176710,6,1340,548,0.409
3176800,2,87,30,0.345
3176860,8,3748,1980,0.528
3176980,2,187,59,0.316
3177100,2,188,43,0.229
3177180,2,384,256,0.667
3177190,2,219,68,0.311
3177340,2,221,111,0.502
3177520,2,407,127,0.312
3177550,3,795,161,0.203
3177730,2,130,69,0.531
3178020,4,641,262,0.409
3178120,2,138,55,0.399
3178210,4,1099,250,0.227
3178240,2,546,296,0.542
3178260,2,191,57,0.298
3178300,2,279,279,1
3178450,2,239,56,0.234
3178520,4,987,356,0.361
3178540,3,299,120,0.401
3178660,12,6221,1915,0.308
3178670,2,114,24,0.211
3178720,3,624,214,0.343
3178810,2,621,621,1
3178840,2,241,82,0.34
3178940,3,502,223,0.444
3178990,3,191,62,0.325
3179050,4,1521,591,0.389
3179080,2,531,94,0.177
3180030,6,133,115,0.865
3180130,4,65,53,0.815
3200001,71,55415,24093,0.435
3200030,6,3360,3360,1
3200060,317,260370,257167,0.988
3200090,14,5372,1482,0.276
3200120,30,9888,3388,0.343
3200150,2,73,73,1
3200180,3,348,93,0.267
3200210,11,2404,1110,0.462
3200240,4,1030,351,0.341
3200270,9,938,423,0.451
3200300,19,8912,3903,0.438
3200330,4,607,607,1
3200360,24,5566,5592,1.005
3200390,13,7742,4252,0.549
3200420,4,669,482,0.72
3200450,4,433,161,0.372
3200480,112,65327,30183,0.462
3200510,9,1244,951,0.764
3300003,1,580,40,0.069
3300017,2,2477,145,0.059
3300030,1,42,21,0.5
3300031,1,300,48,0.16
3300035,3,393,81,0.206
3300036,1,36,10,0.278
3300039,1,93,30,0.323
3300040,2,532,21,0.039
3300041,1,24,3,0.125
3300042,1,334,73,0.219
3300043,1,44,22,0.5
3300048,2,147,44,0.299
3300049,1,413,83,0.201
3300616,3,516,108,0.209
3301380,2,334,85,0.254
3301440,1,407,73,0.179
3301470,2,1319,67,0.051
3301500,1,209,46,0.22
3301560,1,166,66,0.398
3301590,1,629,37,0.059
3301620,1,492,132,0.268
3301650,3,969,88,0.091
3301680,1,168,40,0.238
3301710,1,65,22,0.338
3301740,6,4243,189,0.045
3301860,3,1051,471,0.448
3301890,1,140,39,0.279
3301950,3,1688,57,0.034
3302010,1,289,13,0.045
3302070,2,583,28,0.048
3302100,1,318,85,0.267
3302130,1,275,38,0.138
3302250,1,482,15,0.031
3302280,1,273,29,0.106
3302310,1,199,29,0.146
3302340,6,1675,604,0.361
3302400,2,318,113,0.355
3302460,7,4079,1368,0.335
3302480,11,2062,388,0.188
3302490,5,1547,399,0.258
3302520,1,124,19,0.153
3302550,1,24,9,0.375
3302580,1,522,41,0.079
3302610,8,3119,639,0.205
3302640,5,3819,891,0.233
3302670,2,1037,46,0.044
3302760,1,236,9,0.038
3302790,1,136,7,0.051
3302880,3,878,131,0.149
3302910,1,379,74,0.195
3302970,2,850,93,0.109
3302990,11,1436,377,0.263
3303000,3,781,279,0.357
3303090,3,917,483,0.527
3303120,1,36,15,0.417
3303150,1,382,29,0.076
3303180,3,1127,165,0.146
3303210,1,364,53,0.146
3303240,5,2762,252,0.091
3303271,2,567,49,0.086
3303276,1,92,5,0.054
3303280,1,166,29,0.175
3303286,1,223,12,0.054
3303287,1,48,23,0.479
3303289,1,49,11,0.224
3303290,1,118,42,0.356
3303291,1,81,22,0.272
3303296,1,121,21,0.174
3303297,1,103,12,0.117
3303298,2,366,61,0.167
3303299,1,155,36,0.232
3303301,2,122,67,0.549
3303302,1,248,34,0.137
3303303,1,119,27,0.227
3303305,1,82,3,0.037
3303308,2,174,100,0.575
3303314,1,298,18,0.06
3303315,1,63,3,0.048
3303316,1,170,22,0.129
3303318,2,228,25,0.11
3303330,8,2108,577,0.274
3303360,1,276,12,0.043
3303420,1,390,13,0.033
3303480,2,802,42,0.052
3303510,3,951,111,0.117
3303540,1,182,3,0.016
3303600,1,497,12,0.024
3303630,1,54,13,0.241
3303660,3,660,173,0.262
3303690,1,397,64,0.161
3303720,1,49,10,0.204
3303750,3,1042,344,0.33
3303780,3,531,222,0.418
3303810,1,144,26,0.181
3303840,2,613,21,0.034
3303850,2,1192,33,0.028
3303870,3,1219,183,0.15
3303900,4,924,29,0.031
3303930,6,3040,479,0.158
3303960,4,935,213,0.228
3303990,1,44,3,0.068
3304030,4,1284,318,0.248
3304040,7,1727,214,0.124
3304050,7,3103,785,0.253
3304080,1,128,3,0.023
3304140,5,1831,837,0.457
3304150,1,92,14,0.152
3304170,1,23,3,0.13
3304230,4,1627,284,0.175
3304260,3,270,72,0.267
3304290,3,309,118,0.382
3304350,3,1228,92,0.075
3304380,3,666,310,0.465
3304410,6,4155,460,0.111
3304500,1,198,20,0.101
3304560,1,130,51,0.392
3304590,21,12467,5463,0.438
3304620,1,160,59,0.369
3304650,1,48,12,0.25
3304670,3,936,190,0.203
3304680,4,1082,237,0.219
3304740,6,3616,251,0.069
3304760,7,2206,440,0.199
3304770,1,148,41,0.277
3304800,1,114,36,0.316
3304830,5,2164,351,0.162
3304890,7,1603,503,0.314
3304920,1,88,17,0.193
3304950,1,216,10,0.046
3304960,3,500,110,0.22
3304980,19,10155,3608,0.355
3305010,1,61,15,0.246
3305040,1,497,33,0.066
3305070,1,26,3,0.115
3305190,1,116,3,0.026
3305220,6,1182,288,0.244
3305250,1,51,3,0.059
3305280,3,989,140,0.142
3305310,3,851,421,0.495
3305370,1,300,6,0.02
3305400,3,326,133,0.408
3305430,1,344,34,0.099
3305460,1,474,32,0.068
3305520,5,2130,120,0.056
3305550,3,1676,71,0.042
3305580,3,1415,227,0.16
3305670,1,55,8,0.145
3305700,2,81,30,0.37
3305730,3,545,170,0.312
3305760,1,213,9,0.042
3305790,1,368,116,0.315
3305820,6,2492,270,0.108
3305830,2,229,67,0.293
3305880,4,1226,152,0.124
3305940,11,3924,1273,0.324
3305970,1,134,34,0.254
3306000,1,71,27,0.38
3306030,2,391,13,0.033
3306060,8,3577,575,0.161
3306080,4,1418,85,0.06
3306150,2,663,270,0.407
3306180,4,1199,329,0.274
3306240,4,1360,525,0.386
3306260,1,702,41,0.058
3306270,1,86,4,0.047
3306330,1,26,9,0.346
3306360,1,61,32,0.525
3306390,1,61,22,0.361
3306420,1,418,53,0.127
3306450,1,57,32,0.561
3306480,1,539,15,0.028
3306540,3,375,78,0.208
3306600,1,193,101,0.523
3306660,1,189,46,0.243
3306720,7,3291,247,0.075
3306750,1,94,28,0.298
3306780,1,465,135,0.29
3306870,1,67,38,0.567
3306900,1,52,22,0.423
3306910,1,55,3,0.055
3306930,2,882,88,0.1
3306990,1,68,19,0.279
3307020,1,110,15,0.136
3307050,3,1016,400,0.394
3307115,4,570,127,0.223
3307140,1,357,163,0.457
3307170,4,3028,57,0.019
3307230,1,1109,139,0.125
3307300,5,1345,460,0.342
3307330,1,695,20,0.029
3307360,1,3108,175,0.056
3399965,1,621,119,0.192
3400004,6,3734,57,0.015
3400005,2,202,23,0.114
3400006,2,288,125,0.434
3400007,3,317,42,0.132
3400008,2,639,38,0.059
3400009,3,1718,202,0.118
3400014,1,312,145,0.465
3400015,1,349,68,0.195
3400019,1,380,251,0.661
3400020,1,101,66,0.653
3400021,1,455,337,0.741
3400022,1,1362,947,0.695
3400023,1,415,397,0.957
3400024,1,6287,5374,0.855
3400025,1,684,444,0.649
3400026,1,568,497,0.875
3400029,1,294,35,0.119
3400032,1,298,65,0.218
3400033,1,566,409,0.723
3400034,1,600,197,0.328
3400035,1,634,193,0.304
3400036,1,270,143,0.53
3400041,1,89,79,0.888
3400042,1,436,312,0.716
3400043,1,422,19,0.045
3400046,1,350,233,0.666
3400047,1,396,318,0.803
3400048,1,172,111,0.645
3400049,1,196,93,0.474
3400050,2,322,10,0.031
3400051,1,239,25,0.105
3400052,1,171,21,0.123
3400055,1,226,20,0.088
3400061,1,359,356,0.992
3400064,1,355,184,0.518
3400069,1,56,9,0.161
3400070,1,5671,5069,0.894
3400073,1,441,281,0.637
3400076,1,260,222,0.854
3400078,1,1559,1303,0.836
3400079,1,178,134,0.753
3400080,1,794,534,0.673
3400082,1,113,3,0.027
3400083,1,363,307,0.846
3400084,1,679,533,0.785
3400085,10,206,176,0.854
3400087,1,1450,1291,0.89
3400088,1,52,49,0.942
3400089,5,77,62,0.805
3400090,1,1277,316,0.247
3400660,2,900,394,0.438
3400690,2,456,24,0.053
3400715,1,1208,611,0.506
3400717,1,1070,857,0.801
3400718,1,899,894,0.994
3400719,1,299,228,0.763
3400720,2,420,30,0.071
3400723,1,434,424,0.977
3400727,1,368,184,0.5
3400729,1,414,153,0.37
3400730,1,237,154,0.65
3400731,1,155,22,0.142
3400734,1,417,46,0.11
3400735,1,571,36,0.063
3400740,1,231,138,0.597
3400741,1,414,336,0.812
3400744,1,360,3,0.008
3400745,1,1825,1338,0.733
3400746,1,596,85,0.143
3400748,1,620,584,0.942
3400749,1,285,116,0.407
3400750,2,877,13,0.015
3400751,1,1985,1637,0.825
3400755,1,260,250,0.962
3400756,1,386,333,0.863
3400759,1,1430,1059,0.741
3400763,1,147,143,0.973
3400764,1,575,392,0.682
3400765,1,961,764,0.795
3400766,1,189,103,0.545
3400767,1,460,117,0.254
3400769,3,814,163,0.2
3400770,1,605,357,0.59
3400771,1,333,319,0.958
3400772,1,2661,2534,0.952
3400773,1,320,243,0.759
3400776,1,1042,782,0.75
3400777,1,1919,1856,0.967
3400778,2,79,11,0.139
3400779,1,1423,908,0.638
3400781,1,898,584,0.65
3400782,1,115,43,0.374
3400783,1,469,423,0.902
3400784,1,337,279,0.828
3400785,1,2244,2049,0.913
3400786,1,459,291,0.634
3400787,1,815,486,0.596
3400788,1,166,146,0.88
3400789,1,379,369,0.974
3400791,1,433,340,0.785
3400792,1,461,434,0.941
3400793,1,1210,1138,0.94
3400794,1,356,229,0.643
3400795,1,318,200,0.629
3400797,1,73,70,0.959
3400798,1,9,6,0.667
3400799,1,29,26,0.897
3400802,1,45,42,0.933
3400803,1,20,17,0.85
3400805,1,169,39,0.231
3400810,1,286,44,0.154
3400840,1,190,44,0.232
3400870,1,156,3,0.019
3400900,2,413,55,0.133
3400930,4,1449,759,0.524
3400960,11,6337,4999,0.789
3400990,1,1751,924,0.528
3401020,1,258,14,0.054
3401050,3,1388,244,0.176
3401110,1,75,3,0.04
3401140,1,123,6,0.049
3401170,2,545,118,0.217
3401230,1,130,3,0.023
3401260,13,9683,5334,0.551
3401290,1,75,3,0.04
3401320,1,478,17,0.036
3401350,10,4636,2233,0.482
3401380,3,1133,424,0.374
3401410,1,398,204,0.513
3401440,2,594,97,0.163
3401450,6,631,112,0.177
3401470,5,2368,199,0.084
3401500,7,3621,1102,0.304
3401530,6,2494,49,0.02
3401560,4,2396,671,0.28
3401590,1,803,97,0.121
3401620,2,585,238,0.407
3401650,6,4720,73,0.015
3401710,2,364,10,0.027
3401740,1,335,169,0.504
3401770,3,3422,927,0.271
3401800,1,431,54,0.125
3401830,11,6122,2358,0.385
3401860,3,551,115,0.209
3401890,1,103,11,0.107
3401920,4,1219,480,0.394
3401950,3,1440,372,0.258
3401980,1,392,7,0.018
3402030,5,2280,18,0.008
3402100,5,1961,1278,0.652
3402130,1,207,114,0.551
