district_id,school_id,school_name,school_type,school_level,enroll21_nces
4501170,450117000160,TIMBERLAND HIGH,1-Regular school,High,597
3306720,330672000439,TIMBERLANE REGIONAL HIGH SCHOOL,1-Regular school,High,1047
1600360,160036000643,TIMBERLINE HIGH SCHOOL,1-Regular school,High,2102
5305850,530585000872,TIMBERLINE HIGH SCHOOL,1-Regular school,High,1437
1602520,160252000445,TIMBERLINE HIGH SCHOOL,1-Regular school,High,109
0510200,051020001087,TIMBO HIGH SCHOOL,1-Regular school,High,86
4400900,440090000530,TIMES2 MIDDLE/HIGH SCHOOL,1-Regular school,High,325
4502220,450222000723,TIMMONSVILLE HIGH,1-Regular school,High,168
4900030,490003000362,TIMPANOGOS HIGH,1-Regular school,High,1355
4900810,490081000466,TIMPVIEW HIGH,1-Regular school,High,2321
2930300,293030002071,TINA-AVALON HIGH,1-Regular school,High,66
1707050,170705000367,TINLEY PARK HIGH SCHOOL,1-Regular school,High,1110
3904672,390467202636,TINORA HIGH SCHOOL,1-Regular school,High,311
4901020,490102000560,TINTIC HIGH,1-Regular school,High,102
0691137,069113710339,TIOGA HIGH,1-Regular school,High,57
3800039,380003900635,TIOGA HIGH SCHOOL,1-Regular school,High,213
2201290,220129001084,TIOGA HIGH SCHOOL,1-Regular school,High,994
3628710,362871003899,TIOGA SENIOR HIGH SCHOOL,1-Regular school,High,277
3904561,390456102303,TIPPECANOE HIGH SCHOOL,1-Regular school,High,755
1811370,181137001839,TIPPECANOE VALLEY HIGH SCHOOL,1-Regular school,High,570
2930330,293033002073,TIPTON HIGH,1-Regular school,High,230
1927870,192787001622,TIPTON HIGH SCHOOL,1-Regular school,High,323
1811400,181140001843,TIPTON HIGH SCHOOL,1-Regular school,High,481
4030030,403003029764,TIPTON HS,1-Regular school,High,75
2804260,280426001227,TISHOMINGO COUNTY HIGH SCHOOL,1-Regular school,High,605
4030060,403006001573,TISHOMINGO HS,1-Regular school,High,232
1200150,120015000078,TITUSVILLE HIGH SCHOOL,1-Regular school,High,1232
4223490,422349001668,TITUSVILLE SHS,1-Regular school,High,527
4401050,440105000274,TIVERTON HIGH SCHOOL,1-Regular school,High,476
4825590,482559002853,TIVY H S,1-Regular school,High,1412
3200480,320048000468,TMCC MAGNET SCHOOL,1-Regular school,High,220
5302820,530282003154,TODD BEAMER HIGH SCHOOL,1-Regular school,High,1416
2105550,210555001325,TODD COUNTY CENTRAL HIGH SCHOOL,1-Regular school,High,597
4672090,467209000678,TODD COUNTY HIGH SCHOOL - 01,1-Regular school,High,533
3501110,350111000318,TOHATCHI HIGH,1-Regular school,High,293
1201470,120147008622,TOHOPEKALIGA,1-Regular school,High,2426
0622230,062223002665,TOKAY HIGH,1-Regular school,High,2073
4842900,484290004889,TOLAR H S,1-Regular school,High,250
3904490,390449005317,TOLEDO EARLY COLLEGE HIGH SCHOOL,1-Regular school,High,386
5308910,530891001527,TOLEDO HIGH SCHOOL,1-Regular school,High,222
3900056,390005603084,TOLEDO SCHOOL FOR THE ARTS,1-Regular school,High,697
4107500,410750000666,TOLEDO SENIOR HIGH SCHOOL,1-Regular school,High,205
3904490,390449004560,TOLEDO TECHNOLOGY ACADEMY HIGH SCHOOL,1-Regular school,High,323
4401110,440111000307,TOLL GATE HIGH SCHOOL,1-Regular school,High,1158
0904560,090456000914,TOLLAND HIGH SCHOOL,1-Regular school,High,766
0408520,040852000805,TOLLESON UNION HIGH SCHOOL,1-Regular school,High,1960
0408520,040852003662,TOLLESON VIRTUAL HIGH SCHOOL,1-Regular school,High,463
5401500,540150001435,TOLSIA HIGH SCHOOL,1-Regular school,High,374
4842930,484293004891,TOM BEAN H S,1-Regular school,High,217
5514910,551491001939,TOMAH HIGH,1-Regular school,High,864
5514940,551494001947,TOMAHAWK HIGH,1-Regular school,High,372
0636670,063667006217,TOMALES HIGH,1-Regular school,High,166
4842960,484296004894,TOMBALL H S,1-Regular school,High,2341
4842960,484296012380,TOMBALL MEMORIAL H S,1-Regular school,High,2555
4842960,484296013654,TOMBALL STAR ACADEMY,1-Regular school,High,401
0408600,040860000809,TOMBSTONE HIGH SCHOOL,1-Regular school,High,435
3900145,390014504757,TOMORROW CENTER,1-Regular school,High,79
4825170,482517011271,TOMPKINS H S,1-Regular school,High,3484
3416230,341623005919,TOMS RIVER HIGH SCHOOL EAST,1-Regular school,High,1526
3416230,341623004722,TOMS RIVER HIGH SCHOOL NORTH,1-Regular school,High,1933
3416230,341623004724,TOMS RIVER HIGH SCHOOL SOUTH,1-Regular school,High,1362
5308940,530894003709,TONASKET CHOICE HIGH SCHOOL,1-Regular school,High,9
5308940,530894001530,TONASKET HIGH SCHOOL,1-Regular school,High,342
3628740,362874003907,TONAWANDA MIDDLE/HIGH SCHOOL,1-Regular school,High,932
2012210,201221001205,TONGANOXIE HIGH,1-Regular school,High,619
5605690,560569000312,TONGUE RIVER HIGH SCHOOL,1-Regular school,High,201
2711670,271167005003,TONKA ONLINE,1-Regular school,High,0
4030120,403012029686,TONKAWA HS,1-Regular school,High,194
3200360,320036000195,TONOPAH HIGH SCHOOL,1-Regular school,High,109
0407170,040717002483,TONOPAH VALLEY HIGH SCHOOL,1-Regular school,High,648
4901050,490105001401,TOOELE COMMUNITY LEARNING CENTER,1-Regular school,High,NA
4901050,490105000574,TOOELE HIGH,1-Regular school,High,1542
1305040,130504001693,TOOMBS COUNTY HIGH SCHOOL,1-Regular school,High,768
2012260,201226001477,TOPEKA HIGH,1-Regular school,High,1530
2012260,201226001478,TOPEKA WEST HIGH,1-Regular school,High,1098
5308970,530897001534,TOPPENISH HIGH SCHOOL,1-Regular school,High,953
3703570,370357001469,TOPSAIL HIGH,1-Regular school,High,1512
4842990,484299004898,TORNILLO H S,1-Regular school,High,330
3904491,390449101849,TORONTO JR. / SR. HIGH SCHOOL,1-Regular school,High,403
0639420,063942006576,TORRANCE HIGH,1-Regular school,High,1923
0634380,063438005579,TORREY PINES HIGH,1-Regular school,High,2547
5602990,560299000168,TORRINGTON HIGH SCHOOL,1-Regular school,High,333
0904590,090459000924,TORRINGTON HIGH SCHOOL,1-Regular school,High,887
3600103,360010302883,TOTTENVILLE HIGH SCHOOL,1-Regular school,High,3717
5306180,530618003386,TOUCHSTONE,1-Regular school,High,2
0904530,090453000911,TOURTELLOTTE MEMORIAL HIGH SCHOOL,1-Regular school,High,243
5309030,530903001538,TOUTLE LAKE HIGH SCHOOL,1-Regular school,High,313
4223550,422355005208,TOWANDA AREA JSHS,1-Regular school,High,674
1301740,130174000686,TOWERS HIGH SCHOOL,1-Regular school,High,747
1305070,130507002999,TOWNS COUNTY HIGH SCHOOL,1-Regular school,High,318
3600122,360012204485,TOWNSEND HARRIS HIGH SCHOOL,1-Regular school,High,1270
3901450,390145005693,TOWNSEND NORTH COMMUNITY SCHOOL,1-Regular school,High,774
3900053,390005303054,TOWPATH TRAIL HIGH SCHOOL,1-Regular school,High,447
2400120,240012000487,TOWSON HIGH,1-Regular school,High,1677
0100450,010045000216,TR MILLER HIGH SCHOOL,1-Regular school,High,350
0633860,063386008957,TRABUCO HILLS HIGH,1-Regular school,High,2718
0600047,060004707380,TRACY HIGH,1-Regular school,High,1894
2700326,270032604389,TRACY SECONDARY,1-Regular school,High,345
4030240,403024002663,TRAICE,1-Regular school,High,451
0691134,069113410214,TRANQUILLITY HIGH,1-Regular school,High,493
5301410,530141003396,TRANSITION DAY STUDENTS,1-Regular school,High,14
4703180,470318002297,TRANSITIONS AT BASS,1-Regular school,High,4
4818300,481830012055,TRANSMOUNTAIN EARLY COLLEGE H S,1-Regular school,High,396
2929280,292928002875,TRANSPORTATION AND LAW,1-Regular school,High,150
4100043,410004301740,TRASK RIVER HIGH SCHOOL,1-Regular school,High,26
4502310,450231000573,TRAVELERS REST HIGH,1-Regular school,High,1227
2633870,263387001230,TRAVERSE CITY HIGH SCHOOL,1-Regular school,High,121
4811790,481179000682,TRAVIS B BRYAN H S,1-Regular school,High,2392
4808940,480894000360,TRAVIS EARLY COLLEGE H S,1-Regular school,High,1243
4838730,483873011436,TRAVIS EARLY COLLEGE H S,1-Regular school,High,430
1201770,120177004148,TREASURE COAST HIGH SCHOOL,1-Regular school,High,2901
1602340,160234001090,TREASURE VALLEY LEADERSHIP ACADEMY,1-Regular school,High,38
2012630,201263000051,TREGO COMMUNITY HIGH,1-Regular school,High,110
2700345,270034504166,TREKNORTH HIGH SCHOOL,1-Regular school,High,146
1739390,173939003985,TREMONT HIGH SCHOOL,1-Regular school,High,336
5507320,550732000828,TREMPER HIGH,1-Regular school,High,1586
3416290,341629003200,TRENTON CENTRAL HIGH SCHOOL - MAIN CAMPUS,1-Regular school,High,1861
4843140,484314004902,TRENTON H S,1-Regular school,High,222
2633900,263390006956,TRENTON HIGH SCHOOL,1-Regular school,High,844
1200630,120063000862,TRENTON HIGH SCHOOL,1-Regular school,High,605
2930360,293036002080,TRENTON SR. HIGH,1-Regular school,High,339
3400770,340077003291,TRENTON STEM-TO-CIVICS CHARTER SCHOOL,1-Regular school,High,590
1305100,130510001699,TREUTLEN MIDDLE/HIGH SCHOOL,1-Regular school,High,565
0406330,040633000554,TREVOR BROWNE HIGH SCHOOL,1-Regular school,High,2962
1927960,192796001627,TREYNOR HIGH SCHOOL,1-Regular school,High,272
4700148,470014801166,TREZEVANT HIGH,1-Regular school,High,541
1808040,180804001379,TRI CENTRAL MIDDLE-HIGH SCHOOL,1-Regular school,High,422
3105970,310597000201,TRI COUNTY JR-SR HIGH SCHOOL,1-Regular school,High,206
2633930,263393006961,TRI COUNTY SENIOR HIGH SCHOOL,1-Regular school,High,562
1810380,181038001702,TRI JUNIOR-SENIOR HIGH SCHOOL,1-Regular school,High,437
1927990,192799001632,TRI-CENTER HIGH SCHOOL,1-Regular school,High,202
1302280,130228002124,TRI-CITIES HIGH SCHOOL,1-Regular school,High,1563
0400211,040021101975,TRI-CITY COLLEGE PREP,1-Regular school,High,267
1739450,173945003991,TRI-CITY HIGH SCHOOL,1-Regular school,High,162
2700379,270037904578,TRI-CITY UNITED HIGH SCHOOL,1-Regular school,High,544
3700780,370078002892,TRI-COUNTY EARLY COLLEGE HIGH,1-Regular school,High,148
2930390,293039002082,TRI-COUNTY HIGH,1-Regular school,High,112
5511820,551182001548,TRI-COUNTY HIGH,1-Regular school,High,160
1928020,192802001634,TRI-COUNTY JR/SR HIGH SCHOOL,1-Regular school,High,110
1811430,181143001846,TRI-COUNTY JR/SR HIGH SCHOOL,1-Regular school,High,339
3904926,390492604250,TRI-COUNTY NORTH HIGH SCHOOL,1-Regular school,High,223
2791446,279144602314,TRI-COUNTY SECONDARY,1-Regular school,High,78
1739480,173948003994,TRI-POINT HIGH SCHOOL,1-Regular school,High,117
3901577,390157705854,TRI-STATE STEM+M EARLY COLLEGE HIGH SCHOOL,1-Regular school,High,79
1800107,180010702511,TRI-TOWNSHIP JR.-SR. HIGH SCHOOL,1-Regular school,High,106
3904887,390488703438,TRI-VALLEY HIGH SCHOOL,1-Regular school,High,769
1713920,171392001736,TRI-VALLEY HIGH SCHOOL,1-Regular school,High,342
4644940,464494000405,TRI-VALLEY HIGH SCHOOL - 01,1-Regular school,High,285
4223700,422370003957,TRI-VALLEY JSHS,1-Regular school,High,421
3628890,362889003910,TRI-VALLEY SECONDARY SCHOOL,1-Regular school,High,453
3904668,390466802621,TRI-VILLAGE HIGH SCHOOL,1-Regular school,High,356
1808100,180810001387,TRI-WEST SENIOR HIGH SCHOOL,1-Regular school,High,582
1737350,173735003870,TRIAD HIGH SCHOOL,1-Regular school,High,1198
3904620,390462002469,TRIAD HIGH SCHOOL,1-Regular school,High,299
1708250,170825000437,TRICO SENIOR HIGH SCHOOL,1-Regular school,High,254
2105580,210558001329,TRIGG COUNTY HIGH SCHOOL,1-Regular school,High,619
2105610,210561002475,TRIMBLE COUNTY JR/SR HIGH SCHOOL,1-Regular school,High,531
3904592,390459202384,TRIMBLE HIGH SCHOOL,1-Regular school,High,225
4819700,481970001920,TRIMBLE TECHNICAL H S,1-Regular school,High,1703
4816230,481623011197,TRINIDAD GARZA EARLY COLLEGE AT MT VIEW,1-Regular school,High,449
0806960,080696001205,TRINIDAD HIGH SCHOOL,1-Regular school,High,200
4400018,440001800478,TRINITY ACADEMY PERFORMING ART,1-Regular school,High,219
4800259,480025913899,TRINITY CHARTER SCHOOLS - CORPUS CHRISTI CAMPUS,1-Regular school,High,3
4800259,480025913891,TRINITY CHARTER SCHOOLS - FORT WORTH CAMPUS,1-Regular school,High,7
2508430,250843002590,TRINITY DAY ACADEMY,1-Regular school,High,95
4824060,482406002682,TRINITY H S,1-Regular school,High,2676
4843200,484320004907,TRINITY H S,1-Regular school,High,364
0601331,060133106605,TRINITY HIGH,1-Regular school,High,336
3703780,370378001534,TRINITY HIGH SCHOOL,1-Regular school,High,627
4223760,422376006012,TRINITY SHS,1-Regular school,High,1040
2700235,270023502689,TRIO WOLF CREEK DISTANCE LEARNING,1-Regular school,High,153
1305130,130513002467,TRION HIGH SCHOOL,1-Regular school,High,356
1710830,171083001324,TRIOPIA JR-SR HIGH SCHOOL,1-Regular school,High,193
1928050,192805001638,TRIPOLI MIDDLE/SR HIGH SCHOOL,1-Regular school,High,215
4672450,467245000050,TRIPP-DELMONT HIGH SCHOOL - 01,1-Regular school,High,38
1808310,180831001423,TRITON CENTRAL HIGH SCHOOL,1-Regular school,High,463
3702010,370201002158,TRITON HIGH,1-Regular school,High,1227
2740665,274066500038,TRITON HIGH SCHOOL,1-Regular school,High,327
1811490,181149001856,TRITON JR-SR HIGH SCHOOL,1-Regular school,High,405
2511740,251174001932,TRITON REGIONAL HIGH SCHOOL,1-Regular school,High,646
3401770,340177001338,TRITON REGIONAL HIGH SCHOOL,1-Regular school,High,1103
5601980,560198000092,TRIUMPH HIGH SCHOOL,1-Regular school,High,209
3905059,390505904003,TRIWAY HIGH SCHOOL,1-Regular school,High,432
3910000,391000005863,TROJAN ACADEMY BLENDED,1-Regular school,High,76
0639840,063984006609,TRONA HIGH,1-Regular school,High,127
3904869,390486903353,TROTWOOD-MADISON HIGH SCHOOL,1-Regular school,High,758
1300001,130000101964,TROUP COUNTY HIGH SCHOOL,1-Regular school,High,1334
4843230,484323004910,TROUP H S,1-Regular school,High,301
4704170,470417001709,TROUSDALE CO HIGH SCHOOL,1-Regular school,High,374
5309060,530906001539,TROUT LAKE SCHOOL,1-Regular school,High,136
4223790,422379001000,TROY AREA JSHS,1-Regular school,High,632
2930450,293045002090,TROY BUCHANAN HIGH,1-Regular school,High,1972
4843260,484326004913,TROY H S,1-Regular school,High,445
0614760,061476001816,TROY HIGH,1-Regular school,High,2577
2012330,201233001039,TROY HIGH AND MIDDLE SCHOOL,1-Regular school,High,144
3026580,302658000749,TROY HIGH SCHOOL,1-Regular school,High,135
3628950,362895003918,TROY HIGH SCHOOL,1-Regular school,High,1123
2634260,263426006966,TROY HIGH SCHOOL,1-Regular school,High,2107
3904492,390449201856,TROY HIGH SCHOOL,1-Regular school,High,1165
1600009,160000900582,TROY JR/SR HIGH SCHOOL,1-Regular school,High,122
1200390,120039008519,TRUE NORTH CLASSICAL ACADEMY HIGH SCHOOL,1-Regular school,High,160
2915480,291548000722,TRUMAN HIGH,1-Regular school,High,1562
2740680,274068001693,TRUMAN SECONDARY,1-Regular school,High,94
4204230,420423001029,TRUMAN SHS,1-Regular school,High,1620
0500047,050004701079,TRUMANN HIGH SCHOOL,1-Regular school,High,439
0904620,090462000937,TRUMBULL HIGH SCHOOL,1-Regular school,High,2136
3501110,350111000907,TSE YI GAI HIGH,1-Regular school,High,65
4112240,411224000440,TUALATIN HIGH SCHOOL,1-Regular school,High,1866
0408680,040868000812,TUBA CITY HIGH SCHOOL,1-Regular school,High,560
3629040,362904003923,TUCKAHOE HIGH SCHOOL,1-Regular school,High,290
5401410,540141001272,TUCKER COUNTY HIGH SCHOOL,1-Regular school,High,303
1301740,130174000669,TUCKER HIGH SCHOOL,1-Regular school,High,1692
0513230,051323001083,TUCKERMAN HIGH SCHOOL,1-Regular school,High,312
0408800,040880001268,TUCSON MAGNET HIGH SCHOOL,1-Regular school,High,3216
3502640,350264000599,TUCUMCARI HIGH,1-Regular school,High,240
5400900,540090001407,TUG VALLEY HIGH SCHOOL,1-Regular school,High,368
0639930,063993006619,TULARE UNION HIGH,1-Regular school,High,1564
0639930,063993006620,TULARE WESTERN HIGH,1-Regular school,High,1886
3502670,350267000605,TULAROSA HIGH,1-Regular school,High,236
0639940,063994006623,TULELAKE HIGH,1-Regular school,High,191
4843320,484332004918,TULIA H S,1-Regular school,High,280
4704200,470420001715,TULLAHOMA HIGH SCHOOL,1-Regular school,High,1076
3629130,362913003927,TULLY JUNIOR-SENIOR HIGH SCHOOL,1-Regular school,High,365
4843350,484335004923,TULOSO-MIDWAY H S,1-Regular school,High,1100
4223820,422382004670,TULPEHOCKEN JSHS,1-Regular school,High,650
4030240,403024002664,TULSA MET HS,1-Regular school,High,96
4000774,400077402862,TULSA SCHL ARTS SCIENCES HS,1-Regular school,High,295
5309100,530910001544,TUMWATER HIGH SCHOOL,1-Regular school,High,1094
4223850,422385005271,TUNKHANNOCK HS,1-Regular school,High,921
5102940,510294001227,TUNSTALL HIGH,1-Regular school,High,871
2804320,280432000819,TUPELO HIGH SCHOOL,1-Regular school,High,1937
4030270,403027001684,TUPELO HS,1-Regular school,High,76
3629160,362916003929,TUPPER LAKE MIDDLE-HIGH SCHOOL,1-Regular school,High,375
1928110,192811001640,TURKEY VALLEY JR-SR HIGH SCHOOL,1-Regular school,High,177
4223880,422388006216,TURKEYFOOT VALLEY AREA JSHS,1-Regular school,High,131
0600158,060015811505,TURLOCK HIGH,1-Regular school,High,2510
5103390,510339002164,TURNER ASHBY HIGH,1-Regular school,High,1014
1305190,130519001712,TURNER COUNTY HIGH SCHOOL,1-Regular school,High,337
4813050,481305000806,TURNER H S,1-Regular school,High,2135
2012360,201236000024,TURNER HIGH,1-Regular school,High,1114
5501080,550108000156,TURNER HIGH,1-Regular school,High,468
3026670,302667000751,TURNER HIGH SCHOOL,1-Regular school,High,18
4030300,403030001687,TURNER HS,1-Regular school,High,73
2505270,250527000768,TURNERS FALL HIGH,1-Regular school,High,190
3904734,390473402850,TURPIN HIGH SCHOOL,1-Regular school,High,1133
4030330,403033001689,TURPIN HS,1-Regular school,High,112
5515060,551506001956,TURTLE LAKE HIGH,1-Regular school,High,113
3818500,381850000641,TURTLE LAKE-MERCER HIGH SCHOOL,1-Regular school,High,75
3802530,380253000752,TURTLE MOUNTAIN COMMUNITY HIGH SCHOOL,1-Regular school,High,545
0103390,010339001291,TUSCALOOSA COUNTY HIGH SCHOOL,1-Regular school,High,1604
3905030,390503003908,TUSCARAWAS VALLEY HIGH SCHOOL,1-Regular school,High,343
2400330,240033001550,TUSCARORA HIGH,1-Regular school,High,1645
3702040,370204000910,TUSCOLA HIGH,1-Regular school,High,957
1739600,173960004001,TUSCOLA HIGH SCHOOL,1-Regular school,High,296
2930510,293051002092,TUSCUMBIA HIGH,1-Regular school,High,58
4030360,403036029613,TUSHKA HS,1-Regular school,High,146
3904995,390499503776,TUSLAW HIGH SCHOOL,1-Regular school,High,350
4223970,422397000753,TUSSEY MOUNTAIN HS,1-Regular school,High,271
0640150,064015006647,TUSTIN HIGH,1-Regular school,High,2294
4030420,403042001695,TUTTLE HS,1-Regular school,High,611
0625860,062586003892,TWENTYNINE PALMS HIGH,1-Regular school,High,815
1305220,130522002446,TWIGGS COUNTY HIGH SCHOOL,1-Regular school,High,206
3026730,302673000753,TWIN BRIDGES HIGH SCHOOL,1-Regular school,High,70
3502800,350280000677,TWIN BUTTES CYBER ACADEMY,1-Regular school,High,67
1928170,192817001642,TWIN CEDARS JR-SR HIGH SCHOOL,1-Regular school,High,148
2700246,270024603307,TWIN CITIES ACADEMY,1-Regular school,High,544
1603240,160324000555,TWIN FALLS HIGH SCHOOL,1-Regular school,High,1282
1811580,181158001863,TWIN LAKES SENIOR HIGH SCHOOL,1-Regular school,High,703
3100129,310012901076,TWIN RIVER SR HIGH SCHOOL,1-Regular school,High,192
2900009,290000901215,TWIN RIVERS,1-Regular school,High,9
4104740,410474001848,TWIN RIVERS CHARTER SCHOOL,1-Regular school,High,35
5307320,530732002925,TWIN RIVERS GROUP HOME,1-Regular school,High,0
2930520,293052002095,TWIN RIVERS HIGH,1-Regular school,High,265
5103480,510348001539,TWIN SPRINGS HIGH,1-Regular school,High,226
5100510,510051001947,TWIN VALLEY HIGH,1-Regular school,High,208
4224000,422400000873,TWIN VALLEY HS,1-Regular school,High,1008
5000418,500041800540,TWIN VALLEY MIDDLE HIGH SCHOOL,1-Regular school,High,209
3904900,390490003555,TWIN VALLEY SOUTH HIGH SCHOOL,1-Regular school,High,213
3905007,390500702802,TWINSBURG HIGH SCHOOL,1-Regular school,High,1322
2740740,274074001701,TWO HARBORS SECONDARY,1-Regular school,High,634
5515120,551512001962,TWO RIVERS HIGH,1-Regular school,High,482
0500079,050007901521,TWO RIVERS HIGH SCHOOL,1-Regular school,High,502
2742270,274227001779,TWO RIVERS HIGH SCHOOL,1-Regular school,High,1444
5308040,530804002158,TWO RIVERS SCHOOL,1-Regular school,High,326
